店名,住所,電話番号,予約・お問い合わせ
ハルシャラジ インターナショナル フードマート（Harshraj International Food Mart）,栃木県小山市駅南町4-13-17 ,-,0285-39-8344
くすのすけ,栃木県小山市駅東通り2-20-17 ,-,0285-37-6134
デザート王国 おやまゆうえんハーヴェストウォーク,栃木県小山市喜沢1475 おやまゆうえんハーヴェストウォーク 1F,-,0285-20-1607
きさらぎ,栃木県小山市大行寺342-2 ,-,0285-38-2333
セブンイレブン 小山花垣店,栃木県小山市花垣町1-4-22 ,-,0285-24-1711
ひらり 小山店,栃木県小山市中久喜1396-5 ,-,0285-23-1382
セーソンイ,栃木県下野市小金井3009 ,-,不明の為情報お待ちしております
山清,栃木県下都賀郡野木町丸林573-8 ,-,0280-57-4275
焼肉トゥデイ,栃木県下都賀郡野木町丸林223-13 ,-,0280-57-0070
シャトレーゼ 小山城南店,栃木県小山市東城南4-6-4 ,-,0285-27-8877
まつのや 道の駅しもつけ店,栃木県下野市薬師寺3720-1 ,-,0285-38-6631
ロクカフェ・ミュージアム（録cafe・ミュージアム）,栃木県小山市東城南2-23-5 ,-,0285-28-0707
やきとり ホムラ（焰）,栃木県小山市大字向原新田81 ,-,090-7828-9777
みちのく寿司,栃木県小山市中久喜273-1 ,-,0285-22-3910
ミルクブロッサム,栃木県下都賀郡野木町丸林223-11 ,-,0280-57-0511
スリランカ食堂 PUP HOUSE（パップハウス）,栃木県小山市間々田792-51 ,-,0285-35-2447
益美,栃木県小山市土塔236-1 ,-,0285-27-9933
三芳家,栃木県小山市東間々田1-19-21 ,-,0285-45-0425
ファミリーマート 小山東野田店（FamilyMart）,栃木県小山市大字東野田字西神垣2221-1 ,-,0285-31-3800
山庄,栃木県小山市出井1942-83 ,-,0285-23-8518
はま寿司 小山雨ヶ谷店,栃木県小山市雨ヶ谷426 ,-,0570-030-254
TRIAL スーパーセンター間々田店（トライアル）,栃木県小山市美しが丘1-19-3 ,-,0285-41-2500
西銀座,栃木県下野市薬師寺3204 ,-,不明の為情報お待ちしております
和草（nicogusa）,栃木県小山市犬塚3-7-27 ,-,0285-39-7444
TAIRAYA 野木店（タイラヤ）,栃木県下都賀郡野木町大字丸林608-2 ,-,0280-55-2821
ほっともっと 小山城東店,栃木県小山市城東1-106-5 ,-,0285-24-5216
てっぱん料理 風天（てっぱんりょうり ふうてん）,栃木県小山市城東2-6-6 ,-,0285-25-9125
揚羽寿司,栃木県下野市石橋419-8 ,-,0285-53-0495
とり焼きダイニング とりとん（TORIYAKI DINING TORITON）,栃木県小山市立木1014 ,-,0285-39-8184
TRUFFLE DONUT 栃木 小山店,栃木県小山市土塔222-14 ,-,0285-38-8959
えんてんか 小山店,栃木県小山市城東1-18-13 ,-,0285-39-8255
友,栃木県小山市駅東通り2-36-18 ,-,0285-35-4819
しもつけ農村レストラン ふれあい大農園（【旧店名】しもつけ農村レストラン 下野大農園）,栃木県下野市三王山698-5 ふれあい館 1F,-,0285-47-1126
築地 銀だこ 小山ドライブスルー店,栃木県小山市西城南2-3-2 ,-,080-3495-9464
rust（ラスト）,栃木県下野市小金井5-18-1 ,-,070-8991-1097
炭火やきとり 真琴,栃木県下野市下大領439 ,-,0285-53-1105
サーティワンアイスクリーム イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山 1F,-,0285-42-8266
日本料理 かが美,栃木県小山市城山町2-2-20 ,-,不明の為情報お待ちしております
CoCo壱番屋 小山西城南店（ココイチバンヤ）,栃木県小山市西城南6-12-3 ,-,0285-28-7134
～羊と肴が旨い店～ 亀山のジンギスカン,栃木県小山市駅東通り1-5-13 ,-,0285-37-8009
味彩,栃木県小山市城北6-36-2 ,-,0285-22-3377
和味処 心,栃木県小山市土塔234-37 ,-,0285-27-5605
台湾料理 福味居（タイワンリョウリ フクミイ）,栃木県小山市千駄塚363-1 ,-,0285-38-9987
松本鶏店,栃木県小山市中央町2-8-4 ,-,0285-22-0762
うしとらブルワリー（Ushi Tora Brewery）,栃木県下野市笹原142-3 ,-,0285-39-7300
御料理 ゆき花,栃木県小山市城北3-12-5 ,-,0285-25-9636
魚鱗亭,栃木県下野市川中子3328-114 ,-,0285-44-0104
もとはし屋,栃木県下野市川中子1179-6 ,-,不明の為情報お待ちしております
ゆたか,栃木県小山市南飯田289-87 ,-,0285-45-1758
啓,栃木県下野市柴837-2 ,-,0285-40-6330
茶ｓ cafe（1'plate）,栃木県下野市小金井1-27-8 ,-,0285-44-7888
一刻館,栃木県小山市東城南3-21-6 ,-,0285-28-2003
ガレージナンバーセヴン（Garage No 7）,栃木県下野市祇園1-13-4 テイク自治医大 2F 東,-,080-5650-0884
菓子処 金子,栃木県下野市小金井6-7-3 ,-,0285-44-0218
餃子の店 たつみ　 小山支店,栃木県小山市高椅737-1 ,-,不明の為情報お待ちしております
ととまる,栃木県小山市中央町3-5-20 ,0285-24-7433,050-5457-2617
ディバン ネ カース（DEWAN E KHAS）,栃木県小山市城東5-26-32 ,-,080-9643-0474
柳城園（リュウジョウエン）,栃木県下野市川中子3329-497 ,-,0285-44-0945
カフェ エルア（cafe:elua）,栃木県小山市城東3-14-3 2F,-,050-3590-1202
メモリー,栃木県下都賀郡野木町友沼4765-12 ,-,0280-57-2070
御菓子司 松屋,栃木県下野市小金井3009-208 ,-,-
無印良品 ヨークタウン小山雨ヶ谷店,栃木県小山市雨ヶ谷町21 ,-,0285-32-6622
サーティワンアイスクリーム おやまゆうえんハーヴェストウォーク店,栃木県小山市喜沢1475 ,-,0285-25-8152
浜焼太郎 小山駅東口店,栃木県小山市駅東通り1-5-13 YCPビル 1F,-,不明の為情報お待ちしております
ファミリーマート 南河内薬師寺店（Family Mart）,栃木県下野市薬師寺字祇園原3391-1 ,-,0285-43-1030
ボンドール 小山店（BANC D'OR）,栃木県小山市城山町3-3-22 VAL 小山駅ビル 1F,-,0285-24-5234
新富寿司,栃木県小山市土塔222-32 ,-,0285-27-5725
あやめ鮨,栃木県小山市乙女3-20-11 ,-,0285-45-0790
ファミリーマート ベツイ栃木東店（FamilyMart）,栃木県栃木市大光寺町524-1 ,-,0282-29-1188
食宴酒都 禅（ゼン）,栃木県小山市駅東通り1-12-10 ,-,0285-39-7061
ほっともっと 小山神鳥谷店,栃木県小山市神鳥谷293-3 ,-,0285-30-7017
ますや食堂,栃木県小山市宮本町3-9-20 ,-,-
ブライトン,栃木県小山市小山2724-117 ,-,0285-22-6609
あじまん たいらや小山本郷店,栃木県小山市本郷町3-1001-1 ,-,0077-78-1144
太助 城北店,栃木県小山市城北2-22-13 ,-,0285-24-6236
小島屋,栃木県小山市中央町3-3-10 ,-,0285-22-2883
よしとみ,栃木県小山市北飯田80 ,-,0285-49-3855
bar as ever（バー アズ エヴァー）,栃木県小山市駅東通り1-5-5 桜井ビル 1F,-,0285-25-1575
ANP（エーエヌピー）,栃木県小山市駅東通り1-5-15 ,-,不明の為情報お待ちしております
串かつ 恵比寿,栃木県栃木市樋ノ口町122-2 ,-,不明の為情報お待ちしております
ケンタッキーフライドチキン 小山南店,栃木県小山市西城南3-1-10 ,-,0285-31-1124
ネオ大衆 カモメヤ 小山駅東店（【旧店名】大衆炉端 かもめ屋）,栃木県小山市駅東通り2-11-18 ,-,0285-38-8293
ようこ,栃木県小山市暁2-15-9 ,-,0285-45-0018
おくり茶や,栃木県小山市新鳥谷3-9-2 ,-,0285-32-8800
マルエツ 小山店（maruetsu）,栃木県小山市西城南6-5-1 ,-,0285-28-6363
カレーパンだ。 イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山専門店街 1Ｆ,-,0285-38-6645
まるちゃん家 小山店,栃木県小山市神鳥谷1853-1 ,-,0285-31-1909
さかえ食堂,栃木県小山市天神町2-14-17 ,-,0285-22-0967
まるぶん 道の駅しもつけ店,栃木県下野市薬師寺3720-1 ,-,0285-38-6631
ミニストップ 小山城東2丁目店（MINI STOP）,栃木県小山市城東2-35-15 ,-,0285-24-6671
鳥zen（トリゼン）,栃木県小山市駅東通り1-5-3 タナカビルNo7-102,-,0285-21-2666
カオマンガイ 2,栃木県小山市西城南3-21-10 ,-,090-6567-0256
アンスラージ インドレストランアンドバー,栃木県小山市城北6-1-1 松本ビル 1F,0285-21-1055,050-5594-4843
鮮魚専門 三神,栃木県小山市駅東通り2-30-8 ,-,-
カワチ薬品 東城南店,栃木県小山市東城南1-33-1 ,-,0285-28-0620
駅のきそば 野木店,栃木県下都賀郡野木町野木122-6 ,-,-
乙女屋 小山西城南店,栃木県小山市西城南4-1-28 ,-,0285-27-3335
STAR MAIN'S（スターマインズ）,栃木県小山市城東1-18-1 ,-,0285-37-8755
ファイヤーバード オヤマベース（Fire bird ‐OYAMA BASE‐）,栃木県小山市中央町3-5-13 ,-,050-5797-1468
ジョイフーズ 小山城南店,栃木県小山市西城南4-1-26 ,-,0285-31-1010
ロコロコ（loco×loco）,栃木県下野市駅東3-6-9 ロコビレッジ 1F,-,080-1188-5464
小暮菓子店,栃木県栃木市藤岡町藤岡1257 ,-,0282-62-2149
いちごの里 めぶきファーム,栃木県小山市大川島469 ,-,0285-38-9940
焼きそば ますだ,栃木県栃木市大平町北武井329 ,-,不明の為情報お待ちしております
秀寿司,栃木県下都賀郡野木町友沼4708-3 ,-,0280-56-2548
おやつ屋 ワケッコ（おやつ屋 wakkeko）,栃木県小山市犬塚4-17-19 ,-,090-6515-5707
かかし,栃木県小山市出井290 ,-,非公開
金谷ホテルベーカリー　 道の駅しもつけ店,栃木県下野市薬師寺3720-1 道の駅しもつけ,-,0285-38-8101
ヤスズ タパス（Yas's tapas）,栃木県小山市駅東通り1-5-15 ,-,0285-38-7373
美慧（メイフェイ）,栃木県小山市駅東通り1-22-7 ,-,0285-32-7989
ならや,栃木県下野市薬師寺370-1 道の駅しもつけ,-,0285-38-6631
カワチ薬品 小山駅東通り店,栃木県小山市駅東通り3-1037-13 ,-,0285-25-5581
マクドナルド 小山稲葉郷店（McDonald's）,栃木県小山市城北3-20-3 ,-,-
船元,栃木県下野市石橋842 ,-,0285-53-4433
居酒屋 とこちゃん,栃木県下都賀郡野木町丸林393-15 CASA 102,-,0280-33-6514
あじまん ロイヤルホームセンター小山店,栃木県小山市西城南3-1-9 ロイヤルホームセンター小山店,-,-
パン工場　 小山店,栃木県小山市中久喜1467-1 イオンモール小山 1F,-,0285-25-8211
とりせん 羽川店,栃木県小山市喜沢647-10 ,-,0285-30-7188
兎（ラパン）,栃木県下野市笹原302-1 ,-,0285-44-8791
しき菜（しきさい）,栃木県下野市医大前4-8-4 ,-,0285-44-6161
ステーキ鉄板焼四季,栃木県小山市石ノ上249-3 ,-,0285-38-2365
あやとり,栃木県小山市暁1-1-11 ,-,0285-45-6888
グリーンセンター,栃木県小山市乙女3-7-36 ,-,0285-45-4089
たふく,栃木県小山市駅東通り1-20-13 ,-,0285-22-2585
一番,栃木県下都賀郡野木町丸林412-18 ,-,0280-55-2847
そば処 扇屋,栃木県小山市暁2-15-3 ,-,0285-45-4680
喜鹿,栃木県小山市雨ケ谷745-9 ,-,0285-27-4458
ロマン亭,栃木県小山市羽川71-1 ,-,0285-37-7162
ハッピーランチ,栃木県小山市萱橋1108-68 ,-,080-2034-0931
純生食パン工房 ハレパン 小山店（純生食パン工房 HARE/PAN）,栃木県小山市土塔234-1 ,-,0285-39-8112
和食居酒屋 和（ワショクイザカヤ ナゴミ）,栃木県小山市中央町3-11-5 ,-,050-5784-2511
ほっともっと 藤岡町店,栃木県栃木市藤岡町藤岡43-1 ,-,0282-61-2261
N.Y Table（エヌワイ テーブル）,栃木県小山市横倉新田172-5 ,-,不明の為情報お待ちしております
ひよりKitchen（ひよりキッチン）,栃木県下野市三王山698-5 ふれあい館 1F,-,0285-37-6820
BAR ROOTS,栃木県小山市城山町3-18-8 ,-,0285-37-6006
無限丼丸 西城南店,栃木県小山市西城南6-5-8 ,-,0285-39-8336
孫悟空,栃木県小山市城東1-17-18 ,-,0285-22-7009
酒場ぎょうにんべん,栃木県小山市駅東通り1-2-9 ,-,028-537-6048
のざわや,栃木県小山市高椅628-6 ,-,0285-49-0126
ピザーラ 自治医大店（PIZZA-LA）,栃木県下野市烏ヶ森1-1-2 ,-,0285-44-9939
セブンイレブン 下野祇園店（SEVEN ELEVEN）,栃木県下野市祇園2-12-1 ,-,0285-44-7011
とりせん 美しが丘店（TORISEN）,栃木県小山市美しが丘1-2-3 ,-,0285-41-0533
おかずや,栃木県小山市土塔222 ,-,0285-37-7510
円蔵,栃木県小山市城東1-5-20 ,-,不明の為情報お待ちしております
ベリーベリー スムージー（very berry smoothie）,栃木県小山市鉢形520-4 ,-,-
焼鳥 てるちゃん,栃木県小山市本郷町2-4-10 ,-,090-6100-3758
かもめ食堂,栃木県小山市駅東通り2-2-2 白鴎大学 1F ,-,0285-22-1111
淡路島バーガー 自治医大店,栃木県下野市薬師寺3171-26 ,-,050-8885-2988
豊川,栃木県小山市駅東通り2-30-8 imギャザリア小山駅前 2F,-,0285-39-8760
もんじゃ 吉,栃木県小山市城東1-15-9 ,-,0285-36-3303
松明,栃木県小山市駅東通り1-32-9 ,-,不明の為情報お待ちしております
cafeカリン,栃木県下都賀郡野木町友沼5898-26 ,-,090-7289-9493
居酒屋キネマ屋,栃木県下野市医大前3-2-15 ボンジュール 1F,-,0285-44-5655
芳天,栃木県小山市羽川60-22 ,-,0285-22-4020
斑鳩（いかるが）,栃木県小山市城東6-5-35 ,-,0285-25-0944
ジュースバー ランプ 小山店（Juice bar Lamp）,栃木県小山市駅東通り2-30-1 ,-,不明の為情報お待ちしております
無国籍料理グランドシェフ,栃木県小山市城東2-12-26 ,-,0285-21-3088
サオプータイ,栃木県小山市城山町2-6-49 ,-,不明の為情報お待ちしております
GOLAZO（ゴラッソ）,栃木県小山市中央町3-12-2 ,-,0285-36-4450
鳥えもん（トリエモン）,栃木県小山市犬塚1-4-1 ,-,不明の為情報お待ちしております
サスケ,栃木県下野市祇園1-13-4 ,-,0285-44-8900
家ラーメンほしのや,栃木県小山市出井723-3 ,-,不明の為情報お待ちしております
キッチン おおの,栃木県下都賀郡野木町丸林675-4 コア・MASE 1F,-,0280-23-5288
イザカヤ アットマークゼロゼロゴーヨンミリリットル（居酒屋 @0054ml）,栃木県小山市中久喜1174-35 ,-,0285-39-7822
フォレストガンプ 小山カミナリ餃子,栃木県小山市城山町3-16-21 ,-,070-8940-5138
むろと,栃木県小山市小山2699-2 ,-,0285-23-6610
モンペリエ ヨークベニマル小山雨ヶ谷店（Montpellier）,栃木県小山市雨ヶ谷町61 ヨークベニマル小山雨ヶ谷店,-,-
オランジュ クレール 道の駅しもつけ店,栃木県下野市薬師寺3720-1 道の駅しもつけ内,-,不明の為情報お待ちしております
セブンイレブン 小山若木町店（SEVEN-ELEVEN）,栃木県小山市若木町1-22-60 ,-,028-521-0710
手打ちそば こばやし,栃木県小山市南半田1792-18 ,-,0285-37-9265
日本料理 にじ,栃木県河内郡上三川町五分一607-19 ,-,0285-38-8123
さくら亭 粟宮店,栃木県小山市粟宮915-1 ,-,-
餃子巧房 和,栃木県小山市城東3-15-28 ,-,-
ホルモン屋 壺亭,栃木県小山市横倉新田435-13 ,-,不明の為情報お待ちしております
ココス 野木店（COCO'S）,栃木県下都賀郡野木町丸林642-1 ,-,0280-54-1084
セブンイレブン 小山犬塚6丁目店,栃木県小山市犬塚6-14 ,-,0285-28-2122
｢Ｆ｣煮干し系かけラーメン専門店,栃木県小山市駅東通り2-34-9 ,-,不明の為情報お待ちしております
聚徳飯店 イオン小山店,栃木県小山市中久喜1467 イオン小山ショッピングセンター内,-,0285-42-8256
ジラフクレープ 小山店（CREPE DE GIRAFE）,栃木県小山市大字土塔234-1 ,-,090-5208-4881
デラ レストラン（DERA RESTAURANT）,栃木県小山市大行寺1028-4 ,-,0285-36-3873
不思議の国のアイス 小山店,栃木県小山市間々田158-3 六本木サクラガーデン,-,不明の為情報お待ちしております
珈琲音 アトリエ（Atelier珈琲音 Atelier）,栃木県栃木市藤岡町藤岡5900-1 ,-,0282-51-3400
古陶里,栃木県小山市城東5-22-23 ,-,0285-23-1939
手打ちそば 遊穂,栃木県小山市横倉972 ,-,不明の為情報お待ちしております
よう治 小山店,栃木県小山市城東4-19-15 ,-,不明の為情報お待ちしております
カフェ プラス（Cafe Plus）,栃木県小山市東城南4丁目6-2 シャトーグランチェスタ3号,-,0285-38-7888
膳,栃木県小山市西城南3-3-6 ,-,0285-28-3138
Zaiqa Restaurant（ザイカ レストラン）,栃木県小山市西城南7-2-1 ,-,不明の為情報お待ちしております
居酒屋キクリン,栃木県栃木市藤岡町都賀2851-6 ,-,0282-62-3995
スーパーホテル 小山（SUPER HOTEL）,栃木県小山市城山町3-16-10 ,-,0285-24-9000
らぁめん虎親,栃木県栃木市大光寺町5-3 ,-,不明の為情報お待ちしております
弘華亭,栃木県小山市城山町2-1-8 ,-,0285-25-7255
カフェ ブリッコ 小山店（CAFE BRICCO）,栃木県小山市立木1041 カインズ小山店,-,-
ジャパンミート生鮮館 小山店,栃木県小山市駅東通り2-3-15 ,-,0285-21-2941
ほっかほか弁当まるちゃん家,栃木県下野市医大前3-7-3 ,-,0285-44-9974
義寿司,栃木県小山市若木町2-3-4 ,-,0285-25-4088
NewDays Dila 小山店（ニューデイズ ディラ）,栃木県小山市城山町3 小山駅 2F 西口改札内コンコース,-,-
和香菜,栃木県下野市医大前2-1-9 ,-,0285-40-7737
ジーキャッチ（G-CATCH）,栃木県小山市西城南3-1-6 1F,-,0285-38-9585
ベーカリーポンヌフ かましん小山天神町店,栃木県小山市天神町1-4-58 ,-,0285-38-6670
すし哲,栃木県小山市城東5-25 ,-,0285-38-7326
漁連,栃木県下野市薬師寺3720-1 ,-,0285-38-6631
割烹 思水荘（カッポウシスイソウ）,栃木県小山市城東1-18-8 ,-,0285-22-0011
ハッシュタグ,栃木県小山市駅東通り1-5-13 YCPビル 1F,-,0285-37-9025
NODO（ノード）,栃木県小山市出井933-1 ,-,0285-37-7744
小山ゴルフクラブ レストラン,栃木県小山市大字喜沢1140 ,-,0285-22-0975
肉のまえはら,栃木県小山市羽川123-9 ,-,0285-23-6269
カワチ薬品 小山西店,栃木県小山市大字神鳥谷700-1 ,-,0285-24-7580
カルディコーヒーファーム おやまゆうえんハーヴェストウォーク店,栃木県小山市喜沢1475 おやまゆうえんハーヴェストウォーク,-,0285-37-6072
四川屋　かず,栃木県小山市駅東通り2-34-9 小山東屋台村内,-,080-3124-2183
ベイシア スーパーマーケット 小山店（Beisia super market）,栃木県小山市立木934-1 ,-,0285-30-2222
お多福 小山店（オタフク）,栃木県小山市喜沢1475 ハーベストウォーク内スーパービバホーム小山店,-,-
焼肉飯店柳城園,栃木県下野市川中子3329-497 ,-,0285-44-0945
いっぽめ 離（炭火のいっぽめ）,栃木県小山市城山町3-15-3 日南ビル 1F,-,0285-38-6840
大前和洋レストラン,栃木県栃木市藤岡町大前1140-1 ,-,0282-62-3109
季節料理 春日,栃木県小山市城山町3-6-38 ,-,0285-24-2345
Cafe M,栃木県小山市中央町3-11-5 ,-,0285-42-8827
with mom ヨークベニマル小山雨ヶ谷店（ウィズ マム）,栃木県小山市雨ヶ谷町61 ,-,0285-31-0921
クンヤーイ,栃木県小山市城山町2-6-49 ,-,不明の為情報お待ちしております
美飲豆,栃木県小山市城山町3-2-2 ,-,0285-25-4932
牡蠣大将,栃木県小山市駅東通り1-6-31 1F,-,080-4333-9490
不二家 小山南店,栃木県小山市東城南4-1-18 ,-,0285-28-9575
ナチュラルキッチン,栃木県小山市東城南2-5-10 ,-,0285-38-9918
熟成鮨 吟（gin）,栃木県下野市医大前3-8-6 ,-,0285-32-6734
喫茶AUDIO（オーディオ）,栃木県小山市暁2-14-9 ,-,0285-45-4219
ビスミッラーパンジャビダバ（BISMILAH PUNJABI DHABA）,栃木県小山市大字中久喜1127-2 ,-,不明の為情報お待ちしております
米銀 VAL小山店,栃木県小山市城山町3-3-22 VAL小山店,-,0285-38-7557
芳寿司,栃木県小山市城山町2-1-10 ,-,0285-22-1249
下野けやき（シモツケケヤキ）,栃木県下野市薬師寺3720-1 ,-,不明の為情報お待ちしております
ラーメンショップ 北武井店,栃木県栃木市大平町北武井92-4 ,-,-
HI-MOUNT,栃木県小山市西城南4-20-7 ,-,不明の為情報お待ちしております
犬塚食堂,栃木県小山市犬塚 8-5-1 ,-,0285-27-1535
フルル,栃木県小山市神鳥谷1-10-22 ,-,0285-25-4964
はなまるうどん カインズホーム小山店,栃木県小山市立木1041 ,-,-
しもつけ,栃木県下野市小金井789 ,-,0285-39-6093
